仓库名称,仓库概述,仓库地址
LiGenSheng/Dckr,Dckr是一款基于Docker的容器配置及编排的向导式构建工具。（支持Docker、Compose、Kubernets、Rancher的资源文件向导式构建）,https://gitee.com/LGSKOKO/Dckr.git
zhangyadong300/8it_clock,基于ESP8266的NTP自动校时时钟，支持网页配网、网页配置、时钟、番茄钟、闹钟、夜灯等功能，目前硬件、固件文件已开源,https://gitee.com/zhangyadong300/ESP8266-8it_clock.git
Ambit/m-app,📦微应用容器组件，对DOM、CSS、JS进行硬隔离，达到真正的技术栈无关，并且运行时集成，微应用可独立开发、部署、升级。使用如iframe般简便，却超脱iframe的局限，你值得一试！,https://gitee.com/ambit/m-app.git
入栈/TPano,一个百分百WEB前端代码的全景图像引擎,https://gitee.com/push_0x57df/TPano.git
魔罗/CodeBrick,一种无OS的MCU实用软件管理系统，包括任务轮询框架，命令管理器、低功耗管理、环形缓冲区等实用模块。,https://gitee.com/moluo-tech/CodeBrick.git
JEECG/JimuReport,🔥「数据可视化报表工具」类似excel操作风格，在线拖拽完成报表设计！功能涵盖:报表设计、图形报表、打印设计、大屏设计等，完全免费！秉承“简单、易用、专业”的产品理念，极大的降低报表开发难度、缩短开发周期、解决各类报表难题。,https://gitee.com/jeecg/JimuReport.git
kelvins-io/g2cache,go分布式2级两级缓存方案，支持本地缓存和外部缓存，发布订阅支持分布式,https://gitee.com/kelvins-io/g2cache.git
jsxyhelu2020/GOCW,"为了解决在Csharp下编写OpenCV程序的问题，我做过比较深入的研究,并且实现了高效可用的方法GreenOpenCsharpWrapper（GOCW）。通过这种方法，能够分离界面和算法业务，高效率完成算法调用，而且非常方便进行算法维护。应该说是我在多年项目实践中不断总结提炼出来的一点东西。",https://gitee.com/jsxyhelu2020/gocw.git
report/ReportPlus,ReportPlust意在打造一套精美的数据报表模板，里面高度封装日历组件、表格组件、排行榜组件、条形进度条组件、文本块组件以及ucharts的多个图表组件，用户只需要按照虚拟数据的格式，传特定数据即可方便、快捷地打造出属于自己的报表页面。,https://gitee.com/ureport/ReportPlus.git
Nepxion/Coroutine,"🔱NepxionCoroutineisacoroutine-drivendistributionframeworkbasedonKilim+PromiseJDeferred+Zookeeper+SpringBoot,supportNepxionThunder,Dubbo,Motan基于规则配置的集成RPC调用的协程分布式调用的聚合框架",https://gitee.com/nepxion/Coroutine.git
百度开源/EasyFaaS,EasyFaaS是一个依赖轻、适配性强、资源占用少、无状态且高性能的函数计算服务引擎,https://gitee.com/baidu/EasyFaaS.git
MiyueFE/bpmn-process-designer,BaseonVue2.xandElementUI，基于Bpmn.js、Vue2.x和ElementUI的流程编辑器（前端部分），支持监听器，扩展属性，表单等配置，可自由扩展,https://gitee.com/MiyueSC/bpmn-process-designer.git
Wheat/wheatDFS,wheatDFS是基于go语言的Rpc封装的高性能，高可靠的分布式文件管理系统。,https://gitee.com/wheat-os/goDFS.git
songjianghu/AppiumAir,AppiumAir是基于Appium二次封装的Android自动化框架，多线程方式在多台手机上同时执行测试，自动获取已连接各设备信息，自动启动已连接设备相同多个appium服务，测试用例可按模块划分并顺序执行，多个测试用例可顺序连续执行，无需重启APP，用例执行失败自动截图、录制视频、收集报错信息，列表中高亮显示，全新报告模板，内容全面，样式新颖，手机连接可直接运行。,https://gitee.com/songjianghu/AppiumAir.git
jeusgao/jobot_factory_simple_nlp,"TFModelbuilding/training/evaluatingforsimplenlptaskjustbyparamsconfiguration,training/evaluatingmonitorandparamsconfigureGUIwithstreamlit.",https://gitee.com/jeusgao/jobot_factory_simple_nlp.git
阿宝/threadfpm,php多线程fastcgi的sapi扩展，优点是占用内存少且稳定，避免出现502错误。,https://gitee.com/talent518/threadfpm.git
xiaozhuai/imageinfo,"跨平台高性能的C++单个头文件库，在不加载/解码图片的情况下，获取图片文件类型和大小。支持格式avif,bmp,cur,dds,gif,hdr(pic),heic(heif),icns,ico,jp2,jpeg(jpg),jpx,ktx,png,psd,qoi,tga,tiff(tif),webp...",https://gitee.com/xiaozhuai/imageinfo.git
libhv/libhv,🔥比libevent/libuv/asio更易用的国产网络库，用来开发TCP/UDP/SSL/HTTP/WebSocket/MQTT客户端/服务端,https://gitee.com/libhv/libhv.git
京东零售/CCMS,本次开源为核心配置化功能，可通过配置化自动生成中后台（CMS）界面。将CMS前端页面归纳为几种步骤流转的模式。并通过配置化的方式提供快速搭建中后台系统。,https://gitee.com/jd-platform-opensource/ccms.git
ithewei/hplayer,Amulti-screenplayerusingQt+FFmpeg.,https://gitee.com/ithewei/hplayer.git
zouyaoji/vue-cesium,Vue3.xcomponentsforCesiumJS.,https://gitee.com/zouyaoji/vue-cesium.git
pcd/QPerf,Qt5框架开发的局域网网络性能测试工具,https://gitee.com/andwp/qperf.git
dotNET China/MiniExcel,简单、高效避免OOM的.NET处理Excel查、写、模版填充数据工具。,https://gitee.com/dotnetchina/MiniExcel.git
DOS汇编/VSCode下DOS汇编插件,VSCodeDOS汇编的支持在DOSBox等模拟器中运行汇编相关的组件,https://gitee.com/dosasm/masm-tasm.git
hbybyyang/gitee的vscode插件,gitee的vscode插件,https://gitee.com/hbybyyang/gitee_vscode_plugin.git
MyEMS/MyEMS能源管理系统,MyEMS开源能源管理系统适用于建筑、工厂、商场、医院、园区的电、水、气等能源数据采集、分析、报表，还有光伏、储能、充电桩、微电网、设备控制、故障诊断、工单管理、人工智能优化等可选功能。资深专业团队开发维护，保障长期支持。用开源助力企业集团、产业园区、能源运营商低碳发展!服务交流群见官网二维码https://myems.io,https://gitee.com/myems/myems.git
Kai/Qwerty-Learner,为键盘工作者设计的单词记忆与英语肌肉记忆锻炼软件/WordslearningandEnglishmusclememorytrainingsoftwaredesignedforkeyboardworkers,https://gitee.com/KaiyiWing/qwerty-learner.git
doramart/Pandora,Pandora是基于Nodejs+eggjs+mariadb编写的一套内容管理系统,https://gitee.com/doramart/Pandora.git
XMuli/ChineseChess,Cross-platformandonlinebattleplatformgamebasedonQt:ChineseChess.Alsoknownas:『Xiangqi』『中国象棋』,https://gitee.com/XMuli/ChineseChess.git
inrgihc/clickhouse_installer,基于ansible的ClickHouse集群快速安装,https://gitee.com/inrgihc/clickhouse_installer.git
dromara/Sa-Token,一个轻量级Java权限认证框架，让鉴权变得简单、优雅！——登录认证、权限认证、分布式Session会话、微服务网关鉴权、SSO单点登录、OAuth2.0统一认证,https://gitee.com/dromara/sa-token.git
Javashop开源/盘古,盘古是一个可持续集成工具，内置jdk安装、php安装、nginx安装、nodejs安装、mysql安装等常见环境执行器，简化编排步骤，降低编排门槛，开箱即用快速编排，提供环境变量、配置文件方便大型项目统一化自动配置。步骤可配置检查器可拖拽排序可暂停，方便编排时的调试，可导出导入编排文件，一键复制流水线作业，方便重复编排作业。,https://gitee.com/javashop/pangu.git
MindSpore/akg,"AKG(AutoKernelGenerator)isanoptimizerforoperatorsinDeepLearningNetworks,whichprovidestheabilitytoautomaticallyfuseopswithspecificpatterns.",https://gitee.com/mindspore/akg.git
唤客猫/唤客猫企业微信SCRM系统,企业微信私域流量裂变引流获客SCRM系统，开源PHP版官方Git,https://gitee.com/huankemao/huankemao-php.git
XMuli/lfxSpeed,一款轻巧、快速的网速插件，可在Deepin商店||星火商店直接下载,https://gitee.com/XMuli/lfxSpeed.git
TheNorthMemory/wechatpay-axios-plugin,微信支付WeChatPayOpenAPIv2&v3'SDK，以命令行方式与接口交互，playtheopenapirequestsovercommandline,https://gitee.com/TheNorthMemory/wechatpay-axios-plugin.git
JDChain/jdchain,"京东区块链JDChain是一个企业级的区块链框架系统，具有简洁、易用、可扩展和高性能的特点。核心实现采用Java语言，学习门槛低，运维简便，无缝兼容企业应用IT架构。这是主项目仓库，主要包括了文档和集成打包的结构，以及多个Git子模块仓库framework,core,explore等。",https://gitee.com/jdchain/jdchain.git
陈皮皮/Cocos 扩展 - 代码混淆工具,[CocosCreator编辑器扩展]混淆代码工具，项目构建后自动混淆代码。,https://gitee.com/ichenpipi/ccc-obfuscated-code.git
TDengine/TDengine,TDengine是一个高性能、分布式、支持SQL的时序数据库,https://gitee.com/taosdata/TDengine.git
TDUCK/tduck-platform,一款免费的表单问卷系统；可快速创建问卷或业务表单，采用无代码理念支持开发自定义组件。采用SpringBoot+Vue+ElementUI技术栈，功能强大界面清新，支持一键部署🔥🔥🔥🔥🔥,https://gitee.com/TDuckApp/tduck-platform.git
李建清/自动模式分解工具-NFDtool,数据库表设计助手。功能：范式(NF)分解、求最小依赖集、计算闭包、主码、候选码。,https://gitee.com/formalization/schema_decomposition.git
gzbkey/LingLongGUI,玲珑GUI是高效的界面开发解决方案。代替串口屏、组态，降低产品成本，产品软硬件自主可控。配套界面开发软件，图形化编辑界面，生成C代码。,https://gitee.com/gzbkey/LingLongGUI.git
colin_86/MDword,MDword是一个PHP动态生成word的项目;word模板引擎,https://gitee.com/colin_86/MDword.git
WeBank/eggroll,ASimpleHighPerformanceCompututingFrameworkfor[Federated]MachineLearning,https://gitee.com/WeBank/eggroll.git
Halo/halo,强大易用的开源建站工具。,https://gitee.com/halo-dev/halo.git
wondertrader/wtpy,wtpy是基于wondertrader为底层的针对python的子框架,https://gitee.com/wondertrader/wtpy.git
阿宝/threadtask,php多线程任务，优点是占用内存少且稳定，对于并行任务处理也有另活的应用。,https://gitee.com/talent518/threadtask.git
zuohuaijun/Admin.NET,🔥基于.NET6/8(Furion/SqlSugar)实现的通用权限开发框架，前端采用Vue3/Element-plus，代码简洁、易扩展。整合最新技术，模块插件式开发，前后端分离，开箱即用。集成多租户、缓存、数据校验、鉴权、事件总线、动态API、通讯、远程请求、任务调度、打印等众多黑科技。让开发更简单、更通用、更流行！,https://gitee.com/zuohuaijun/Admin.NET.git
SpringHan/sniem,Sniem全称Hands-easedUnitedEditingMethod，是一款新的编辑模式,https://gitee.com/springhan/sniem.git
凹凸实验室/Taro,开放式跨端跨框架解决方案，支持使用React/Vue/Nerv等框架来开发微信/京东/百度/支付宝/字节跳动/QQ小程序/H5/ReactNative/鸿蒙等应用。https://taro.zone/,https://gitee.com/o2team/Taro.git
水不要鱼/cachego,一个拥有分片机制的轻量级内存缓存库，API友好，支持多种数据淘汰机制-Anapifriendlymemory-basedcache,https://gitee.com/FishGoddess/cachego.git
之江天枢/Dubhe,之江天枢人工智能开源平台是由之江实验室牵头，联合国内顶尖科研力量共同打造的国产化自主可控的人工智能开源平台。平台面向人工智能研究中的数据处理、算法开发、模型训练、算力管理和推理应用等各个流程的技术难点，研发了包括一站式算法开发平台、高性能分布式深度学习框架、先进算法模型库、视觉模型炼知平台、数据可视化分析平台等一系列平台及工具，在模型高效分布式训练、数据处理和可视分析、模型炼知和轻量化等技术上形成,https://gitee.com/zhijiangtianshu/Dubhe.git
OpenUPF/openupf,兼容3GPPR16协议的5G核心网UPF网元开源项目,https://gitee.com/openupf/openupf.git
Nuclei-Software/nuclei-linux-sdk,NucleiRISC-VLinuxSoftwareDevelopmentKit,https://gitee.com/Nuclei-Software/nuclei-linux-sdk.git
KingWTD/cloudnote,Cloudnote云笔记——基于ACE、Summernote、Handsontable和ZRender的在线云笔记。,https://gitee.com/kingwtd/cloudnote.git
Leo/net-gitee,net-giteeisthe.Net/C#SDKofGiteeOpenAPI.特别感谢：https://gitee.com/GitGroup/Gitee.VisualStudiohttps://gitee.com/GitGroup/extension-docshttps://github.com/niltor/open-pdd-net-sdk,https://gitee.com/w9/net-gitee.git
QuintGao/GKPageScrollView,GKPageScrollView是一个UIScrollview嵌套滑动库，主要参考了JXPagingView，在他的基础上做了修改，实现了自己想要的效果,https://gitee.com/QuintGao/GKPageScrollView.git
Li/mps-deploy,一键批量发布小程序，不必再开启微信开发者工具逐一修改发布,https://gitee.com/leeeink/mps-deploy.git
swarmcloud/sw-p2p-engine,SWP2PEngine采用最先进的HTML5技术——WebRTC来做点对点传输，ServiceWorker来代理网络请求，还有IndexedDB来缓存数据，打造了一个去中心化的静态资源加速网络,https://gitee.com/swarmcloud/sw-p2p-engine.git
若汝棋茗/TouchSocket,TouchSocket是.Net(包括C#、VB.Net、F#)的一个整合性的网络通信框架。包含了tcp、udp、ssl、namedPipe、http、websocket、rpc、jsonrpc、webapi、xmlrpc、modbus等一系列的通信模块。一键式解决tcp黏分包问题，使用协议模板，可快速实现「固定包头」、「固定长度」、「区间字符」等一系列的数据报文解析。,https://gitee.com/RRQM_Home/TouchSocket.git
CNBruceLee/videoUI,HTML5Video是现在HTML5最流行的功能之一，得到了大多数最新版本的浏览器支持，但在不同浏览器访问时样式不统一，我们制作自定义视频控件为了在所有的浏览器中有一个相同的视频控件而不受默认视频控件的控制。,https://gitee.com/cnbrucelee/videoUI.git
刘骢/Self-Balance-Car,【平衡车】基于STM32F103C8T6的自平衡小车,https://gitee.com/jiu-xiao/Self-Balance-Car.git
Rick/ks,KubeSphere命令行客户端，用户通过命令行可以在KubeSphere上创建流水线、启用可插拔组件等等功能,https://gitee.com/linuxsuren/ks.git
openEuler/pkgship,Apackagedependencyquerytool,https://gitee.com/openeuler/pkgship.git
jjxliu306/ng-form-element,动态表单，VUE动态表单。基于vue+elementui实现动态表单组件，通过拖拽组件到面板即可实现一个表单。支持各个组件的动态隐藏显示，动态表格弹窗式维护。致力打造开源最强vue动态表单组件，持续维护。,https://gitee.com/jjxliu306/ng-form-element.git
